season,team_id,game_pk,n_bip,dpi_speed
2023,LAD,717361,29,1.121
2023,SF,717360,26,-1.731
2023,NYM,717359,31,0.247
2023,DET,717356,29,-1.465
2023,HOU,717355,20,0.035
2023,CHC,717353,25,0.613
2023,LAA,717352,20,1.505
2023,LAA,717369,19,0.127
2023,KC,717368,22,0.886
2023,MIN,717365,23,2.211
2023,SF,717388,30,-0.862
2023,NYM,717385,26,2.441
2023,LAA,717381,32,-3.847
2023,TB,717411,24,1.532
2023,TOR,717404,27,-0.83
2023,CHC,717403,25,0.091
2023,BOS,717403,24,-1.727
2023,BAL,717401,35,-0.011
2023,LAD,717400,19,3.977
2023,NYM,717400,27,-2.696
2023,PIT,717398,15,0.988
2023,NYY,717394,23,3.867
2023,COL,717394,28,0.442
2023,CIN,717392,24,0.858
2023,HOU,717389,27,-2.895
2023,SD,717418,22,-0.247
2023,CIN,717412,24,1.56
2023,ATH,717409,22,-1.729
2023,MIN,717409,23,-1.069
2023,HOU,717405,29,-1.044
2023,CLE,717434,24,-1.586
2023,DET,717431,24,2.688
2023,CWS,717424,23,3.244
2023,SD,717423,20,1.692
2023,TOR,717442,18,0.93
2023,PHI,717438,26,-1.395
2023,NYM,717436,19,-0.385
2023,CHC,717464,22,4.731
2023,ATH,717461,22,-2.811
2023,LAD,717456,26,1.084
2023,KC,717469,28,-1.721
2023,TOR,717468,24,1.359
2023,HOU,717467,20,-0.358
2023,MIA,717488,24,-0.296
2023,NYY,717487,34,1.405
2023,CLE,717486,36,-3.191
2023,LAD,717479,24,1.814
2023,AZ,717477,26,0.265
2023,CHC,717503,30,-1.632
2023,PHI,717499,20,1.149
2023,PIT,717492,29,0.992
2023,SF,717516,26,1.542
2023,STL,717515,24,2.961
2023,NYY,717513,27,-1.428
2023,MIL,717511,28,-0.619
2023,PIT,717506,24,-0.294
2023,SD,717505,27,-0.338
2023,BOS,717530,23,3.022
2023,WSH,717528,31,0.313
2023,SD,717526,21,1.255
2023,LAA,717522,20,1.406
2023,MIA,717189,23,2.119
2023,PHI,717208,27,-0.978
2023,BAL,717219,32,-0.664
2023,BOS,717220,20,-0.509
2023,MIL,717262,25,0.612
2023,BAL,717280,29,2.006
2023,TEX,717274,23,-2.557
2023,PIT,717297,18,0.608
2023,AZ,717321,27,-0.864
2023,TB,717320,15,3.373
2023,CWS,717314,25,-1.715
2023,PHI,717329,24,0.601
2023,LAA,717339,19,-0.461
2023,TOR,717338,23,0.39
2023,SD,717362,21,-0.096
2023,BAL,717372,30,0.371
2023,MIN,717379,23,2.063
2023,LAD,717413,18,2.866
2023,MIL,717412,11,1.161
2023,STL,717407,30,-0.841
2023,BAL,717428,19,0.528
2023,WSH,717481,26,1.635
2023,ATH,717476,27,-2.495
2023,TB,717472,25,-0.645
2023,MIN,717482,18,2.582
2023,NYM,717477,17,0.871
2023,LAA,717497,26,-0.91
2023,LAD,717506,23,-0.063
2023,AZ,717522,17,0.624
2023,NYY,717294,26,-2.231
2023,TB,717382,32,1.979
2023,MIL,717392,16,4.628
2023,ATL,717121,28,2.767
2023,CIN,717120,35,-0.01
2023,MIN,717118,20,1.076
2023,AZ,717118,28,-4.645
2023,ATH,717117,19,2.712
2023,SF,717117,19,2.696
2023,PIT,717116,30,1.761
2023,MIL,717116,22,4.105
2023,CLE,717115,30,0.496
2023,BAL,717114,22,0.217
2023,SD,717112,21,-0.407
2023,LAD,717112,25,-3.215
2023,SEA,717109,24,1.348
2023,LAA,717109,20,-0.495
2023,CHC,717141,32,1.013
2023,KC,717140,31,0.696
2023,PHI,717140,27,0.766
2023,CIN,717139,27,3.49
2023,NYY,717138,28,-0.821
2023,HOU,717138,26,2.13
2023,TOR,717136,24,1.71
2023,BOS,717136,33,-2.407
2023,TB,717135,25,6.341
2023,NYM,717134,25,-2.667
2023,BAL,717134,23,1.473
2023,MIA,717133,23,-0.484
2023,TEX,717133,23,0.782
2023,CLE,717132,23,1.436
2023,CWS,717132,26,-1.282
2023,LAA,717130,29,-0.943
2023,LAD,717129,31,-1.319
2023,SD,717129,33,0.782
2023,MIN,717128,29,-0.133
2023,STL,717127,34,-1.694
2023,COL,717127,35,-0.173
2023,SF,717151,24,0.731
2023,AZ,717151,18,2.941
2023,BAL,717150,20,1.669
2023,TOR,717150,31,-1.388
2023,CWS,717149,21,0.077
2023,TEX,717149,22,-2.794
2023,NYM,717148,33,-0.14
2023,KC,717148,27,4.307
2023,MIA,717147,21,0.923
2023,CIN,717146,22,-0.287
2023,CHC,717146,20,1.384
2023,MIN,717145,24,0.782
2023,STL,717145,30,1.811
2023,SEA,717144,20,0.362
2023,LAA,717144,21,-0.489
2023,PIT,717143,32,-2.895
2023,MIL,717143,23,3.443
2023,HOU,717142,20,2.44
2023,NYY,717142,29,2.208
2023,LAD,717137,22,1.489
2023,DET,717166,23,-1.133
2023,PIT,717166,32,3.222
2023,LAA,717165,31,0.429
2023,ATL,717165,25,-1.23
2023,SF,717164,25,2.885
2023,AZ,717164,29,-1.215
2023,CLE,717163,26,-0.501
2023,HOU,717163,24,-1.361
2023,MIL,717162,23,1.586
2023,WSH,717162,24,3.428
2023,BOS,717161,25,-1.506
2023,SEA,717161,22,0.71
2023,PHI,717159,39,1.029
2023,MIA,717159,33,1.003
2023,SD,717158,17,0.315
2023,TOR,717157,25,1.399
2023,NYM,717156,26,-0.921
2023,STL,717155,19,1.948
2023,ATH,717154,30,-1.88
2023,LAD,717154,23,1.6
2023,CHC,717153,24,-0.812
2023,CIN,717153,32,-4.884
2023,TEX,717152,18,3.181
2023,WSH,717183,27,2.441
2023,MIL,717183,22,-1.47
2023,PHI,717182,30,-1.266
2023,MIA,717182,25,3.077
2023,AZ,717180,23,-0.307
2023,SF,717180,25,2.829
2023,PIT,717178,23,3.156
2023,DET,717178,25,1.904
2023,BAL,717177,21,2.391
2023,TOR,717177,35,-0.307
2023,LAA,717176,20,0.854
2023,ATL,717176,21,-0.566
2023,NYY,717175,25,-0.352
2023,MIN,717174,25,0.804
2023,CIN,717173,38,-6.066
2023,CHC,717173,33,-0.354
2023,HOU,717172,19,3.695
2023,CLE,717172,19,-0.484
2023,ATH,717171,23,-0.034
2023,LAD,717171,23,1.491
2023,NYM,717170,33,-0.234
2023,KC,717170,30,1.75
2023,SD,717169,29,-0.576
2023,COL,717169,30,1.796
2023,CWS,717168,19,2.633
2023,BOS,717167,24,0.324
2023,SF,716777,24,0.239
2023,SD,716777,29,-4.034
2023,MIA,716776,27,3.169
2023,NYY,716775,25,0.814
2023,DET,716775,24,3.128
2023,LAD,716768,33,1.562
2023,BOS,716794,30,-1.653
2023,HOU,716794,27,0.984
2023,SF,716789,27,-2.68
2023,CIN,716789,22,2.127
2023,LAA,716787,28,0.45
2023,CWS,716786,23,-1.177
2023,WSH,716785,27,-4.392
2023,TOR,716785,28,2.583
2023,MIN,716784,29,3.076
2023,CLE,716784,18,1.696
2023,NYM,716783,28,3.102
2023,TEX,716783,27,-1.257
2023,STL,716782,32,-0.103
2023,DET,716781,23,1.892
2023,NYY,716781,18,1.128
2023,KC,716780,25,3.525
2023,MIL,716779,19,1.89
2023,CHC,716779,25,1.457
2023,MIA,716778,21,0.79
2023,TB,716778,24,3.776
2023,ATL,716773,24,-1.167
2023,COL,716773,33,-1.116
2023,MIA,716807,32,-3.793
2023,PHI,716806,30,0.276
2023,LAA,716806,32,-1.862
2023,SF,716803,21,3.455
2023,BOS,716802,32,2.648
2023,HOU,716802,27,1.866
2023,WSH,716801,31,-1.377
2023,TOR,716801,29,0.213
2023,CWS,716800,35,-1.45
2023,BAL,716800,31,1.308
2023,TEX,716799,22,-0.01
2023,NYM,716799,22,2.527
2023,STL,716797,33,-3.397
2023,SD,716797,27,1.014
2023,CLE,716796,28,-0.531
2023,DET,716795,20,0.753
2023,NYY,716795,22,1.398
2023,KC,716793,24,0.1
2023,LAD,716792,22,1.186
2023,AZ,716792,33,-3.526
2023,COL,716791,36,-2.987
2023,ATL,716791,18,3.349
2023,SEA,716790,32,1.777
2023,SF,716823,18,0.859
2023,CIN,716823,20,-0.65
2023,TEX,716818,18,2.483
2023,LAA,716817,25,1.944
2023,BAL,716815,20,4.527
2023,CWS,716815,28,-0.31
2023,HOU,716814,30,-1.122
2023,BOS,716814,37,-3.938
2023,MIN,716813,27,0.858
2023,CLE,716813,23,-2.848
2023,COL,716812,39,-1.707
2023,ATL,716812,24,0.567
2023,PIT,716811,23,2.693
2023,KC,716811,30,-1.107
2023,MIL,716810,28,4.023
2023,CHC,716810,29,2.913
2023,STL,716809,37,0.59
2023,SD,716809,19,1.299
2023,DET,716808,19,-1.329
2023,NYY,716808,23,0.257
2023,AZ,716805,30,0.48
2023,LAD,716805,28,1.249
2023,ATH,716804,29,-2.566
2023,COL,716836,22,3.142
2023,BAL,716836,29,3.878
2023,STL,716835,28,-1.921
2023,PHI,716835,17,2.298
2023,PIT,716834,31,1.24
2023,LAD,716831,29,2.612
2023,HOU,716830,19,0.888
2023,DET,716830,47,-3.445
2023,MIA,716827,24,-1.698
2023,WSH,716827,25,0.397
2023,ATH,716826,28,-2.611
2023,CLE,716825,32,1.151
2023,MIN,716824,36,1.826
2023,TEX,716824,31,1.472
2023,MIL,716822,24,-1.01
2023,SD,716822,27,1.364
2023,AZ,716821,21,0.774
2023,CIN,716821,23,0.058
2023,SEA,716820,21,1.97
2023,KC,716820,16,0.273
2023,SF,716819,23,1.299
2023,BOS,716849,25,-0.313
2023,ATL,716848,25,0.092
2023,SF,716848,26,1.481
2023,PHI,716847,19,0.475
2023,CLE,716846,28,0.203
2023,TOR,716846,23,1.385
2023,NYY,716845,24,-1.091
2023,TB,716845,19,5.529
2023,MIA,716844,20,0.196
2023,WSH,716844,26,2.176
2023,HOU,716843,20,0.503
2023,DET,716843,38,-1.934
2023,PIT,716842,32,1.768
2023,ATH,716841,21,-0.625
2023,NYM,716840,28,1.418
2023,TEX,716839,20,0.919
2023,MIN,716839,22,0.69
2023,MIL,716838,20,2.152
2023,SD,716838,23,0.443
2023,COL,716837,21,0.694
2023,BAL,716837,24,1.122
2023,AZ,716833,35,0.335
2023,KC,716832,30,-0.077
2023,SEA,716832,22,2.129
2023,BOS,716866,26,0.577
2023,LAD,716866,35,-2.493
2023,MIA,716863,33,-0.288
2023,CHC,716862,25,0.933
2023,STL,716861,32,0.924
2023,PHI,716861,21,1.31
2023,CLE,716860,24,-0.575
2023,TOR,716860,25,-0.365
2023,COL,716859,29,1.968
2023,BAL,716859,25,2.291
2023,DET,716858,23,2.017
2023,HOU,716858,22,0.825
2023,MIL,716857,16,0.226
2023,SD,716857,28,0.625
2023,ATH,716856,26,3.035
2023,LAA,716855,20,1.182
2023,NYY,716854,21,1.521
2023,SEA,716853,25,0.68
2023,KC,716853,28,-3.139
2023,SF,716852,29,3.018
2023,ATL,716852,22,0.351
2023,AZ,716851,25,0.791
2023,CIN,716851,27,-0.145
2023,TEX,716850,26,-1.697
2023,MIN,716850,29,0.754
2023,BOS,716873,29,1.892
2023,HOU,716873,43,-6.524
2023,WSH,716872,25,-1.212
2023,CLE,716871,37,-3.898
2023,LAD,716871,29,1.652
2023,CHC,716870,27,2.468
2023,PIT,716870,36,1.54
2023,COL,716869,20,-0.212
2023,TB,716869,21,-2.251
2023,AZ,716868,14,0.752
2023,CIN,716868,27,-0.482
2023,TEX,716867,24,-2.717
2023,MIN,716867,27,-1.348
2023,BAL,716865,24,2.187
2023,ATH,716864,31,-1.258
2023,CWS,716864,29,0.976
2023,LAA,716903,29,-2.156
2023,CIN,716890,25,-2.255
2023,STL,716886,27,0.089
2023,PIT,716886,24,-1.802
2023,CHC,716885,20,1.769
2023,DET,716885,27,1.546
2023,ATH,716884,20,1.719
2023,SD,716883,23,1.466
2023,MIA,716883,26,1.749
2023,MIN,716882,29,-0.277
2023,MIL,716882,28,0.158
2023,SEA,716881,20,-1.268
2023,COL,716880,29,-2.58
2023,TB,716880,21,0.086
2023,PHI,716879,34,-2.543
2023,BOS,716878,27,-0.126
2023,HOU,716878,31,0.849
2023,NYM,716876,25,-0.287
2023,CLE,716875,31,-2.87
2023,LAD,716875,17,1.41
2023,TOR,716874,26,-0.979
2023,BAL,716874,22,1.446
2023,TOR,716902,25,-0.368
2023,BAL,716902,31,-0.756
2023,STL,716901,28,0.793
2023,PIT,716901,28,2.7
2023,SF,716899,21,-0.596
2023,PHI,716899,23,1.031
2023,COL,716898,32,-2.362
2023,LAD,716897,29,-2.008
2023,CHC,716896,22,-1.546
2023,DET,716896,27,-1.001
2023,MIL,716894,24,0.066
2023,MIN,716894,25,-0.216
2023,CWS,716893,28,0.044
2023,LAA,716892,22,-3.085
2023,NYM,716891,27,1.653
2023,AZ,716889,26,-1.346
2023,TEX,716889,24,-0.151
2023,ATH,716888,27,0.345
2023,SD,716887,25,3.063
2023,MIA,716887,17,2.335
2023,STL,716912,32,-5.298
2023,PIT,716912,22,3.355
2023,SF,716911,29,-4.987
2023,ATL,716910,31,-2.044
2023,NYM,716910,24,-0.163
2023,BOS,716908,34,-5.203
2023,SD,716907,21,1.409
2023,TEX,716906,28,2.678
2023,SEA,716905,22,-0.235
2023,ATH,716904,23,4.521
2023,WSH,716929,26,2.106
2023,PHI,716929,26,-0.463
2023,NYY,716928,26,1.937
2023,ATL,716927,25,1.108
2023,SF,716927,24,0.456
2023,TOR,716924,23,0.311
2023,CIN,716924,36,0.187
2023,PIT,716923,13,-0.332
2023,MIN,716923,22,1.919
2023,CLE,716922,25,0.095
2023,STL,716921,22,0.962
2023,SEA,716920,28,-2.931
2023,TEX,716918,26,-2.313
2023,MIL,716918,25,-0.424
2023,KC,716917,26,3.893
2023,CHC,716917,30,2.637
2023,COL,716916,33,-2.303
2023,CWS,716916,24,0.4
2023,BAL,716914,19,2.889
2023,ATH,716914,34,-1.715
2023,BOS,716943,20,2.719
2023,NYY,716943,32,-0.402
2023,WSH,716941,33,-1.312
2023,PHI,716941,29,-0.63
2023,NYM,716940,24,-0.207
2023,DET,716939,31,2.783
2023,TEX,716938,35,-2.577
2023,KC,716937,26,-2.121
2023,CHC,716937,24,-0.335
2023,PIT,716936,21,-2.164
2023,MIN,716936,26,0.343
2023,SF,716934,26,0.833
2023,ATL,716934,24,0.472
2023,CWS,716933,31,-2.582
2023,SEA,716932,29,1.684
2023,HOU,716932,31,-2.105
2023,AZ,716931,26,4.804
2023,SD,716931,28,-1.371
2023,ATH,716930,29,2.971
2023,LAD,716926,28,2.426
2023,TB,716925,31,-0.789
2023,LAA,716925,38,-5.917
2023,AZ,716919,26,2.092
2023,TB,716915,26,-0.11
2023,LAA,716915,22,1.365
2023,MIA,716909,19,-0.693
2023,LAD,716909,25,0.575
2023,PHI,716960,33,-2.236
2023,WSH,716960,27,1.62
2023,DET,716959,25,0.526
2023,CLE,716959,21,0.32
2023,CLE,716956,25,0.569
2023,DET,716956,22,1.89
2023,CHC,716955,29,2.69
2023,TOR,716954,18,1.546
2023,CIN,716954,23,1.908
2023,NYY,716953,29,-1.059
2023,BOS,716953,24,-1.38
2023,STL,716952,33,0.542
2023,NYM,716952,26,1.697
2023,PIT,716951,22,-0.534
2023,MIN,716951,22,-1.823
2023,MIL,716950,28,1.205
2023,TEX,716950,34,-2.469
2023,ATL,716949,15,1.847
2023,SF,716949,26,-0.651
2023,SEA,716948,27,1.363
2023,HOU,716948,26,1.013
2023,COL,716947,24,4.102
2023,MIA,716946,27,0.709
2023,LAD,716946,28,0.68
2023,TB,716945,27,2.8
2023,LAA,716945,33,-1.781
2023,ATH,716944,37,-5.004
2023,AZ,716942,22,2.243
2023,SD,716942,18,-1.55
2023,WSH,716966,26,-1.764
2023,BOS,716966,28,-0.493
2023,SEA,716964,29,0.097
2023,MIL,716961,18,2.294
2023,LAD,716961,25,3.047
2023,NYM,716958,26,2.5
2023,STL,716958,29,2.747
2023,AZ,716957,21,6.382
2023,WSH,716982,20,1.817
2023,BOS,716982,29,1.218
2023,AZ,716977,28,-3.003
2023,COL,716977,31,-1.539
2023,DET,716976,27,-0.547
2023,MIN,716976,29,0.966
2023,TB,716975,24,-0.582
2023,SF,716975,34,-0.511
2023,NYM,716974,26,1.995
2023,PIT,716974,26,-1.998
2023,CLE,716973,31,-1.743
2023,MIA,716972,29,-3.421
2023,HOU,716972,31,2.867
2023,LAA,716971,23,0.919
2023,TEX,716971,26,0.153
2023,NYY,716970,17,2.76
2023,ATL,716970,18,1.504
2023,STL,716969,29,-2.948
2023,ATH,716969,24,1.39
2023,CHC,716968,21,2.39
2023,PHI,716967,20,0.744
2023,TOR,716967,33,0.477
2023,BAL,716965,27,0.901
2023,KC,716963,27,-4.217
2023,SEA,716963,31,1.85
2023,MIL,716962,28,-1.461
2023,LAD,716962,20,3.267
2023,BOS,716993,22,-0.544
2023,CLE,716992,20,-0.134
2023,CIN,716992,28,2.222
2023,HOU,716991,27,-2.253
2023,MIA,716991,28,0.394
2023,PHI,716990,20,1.395
2023,TOR,716990,17,0.653
2023,TB,716989,28,0.875
2023,SF,716989,15,0.437
2023,PIT,716988,21,-0.985
2023,NYM,716988,22,-2.709
2023,NYY,716987,22,-0.847
2023,ATL,716987,20,1.569
2023,CHC,716986,29,1.626
2023,TEX,716985,23,-2.481
2023,STL,716984,27,1.951
2023,ATH,716984,30,-0.512
2023,DET,716983,20,-0.168
2023,MIN,716983,21,1.17
2023,KC,716981,34,-0.544
2023,SEA,716981,37,-3.108
2023,BAL,716980,29,-1.979
2023,SD,716980,30,-1.163
2023,LAD,716979,23,4.135
2023,MIL,716979,28,-1.767
2023,COL,716978,37,0.306
2023,AZ,716978,29,0.906
2023,PIT,717002,28,0.533
2023,NYM,717002,21,0.764
2023,ATL,717001,28,-3.504
2023,NYY,717001,30,-2.648
2023,MIA,717000,31,3.477
2023,SF,716999,32,-6.297
2023,TB,716999,24,3.833
2023,COL,716998,21,1.371
2023,LAA,716997,28,-2.632
2023,SD,716996,26,-1.736
2023,STL,716995,28,1.106
2023,ATH,716995,20,-1.19
2023,SEA,716994,29,-3.125
2023,KC,716994,23,0.92
2023,CIN,717027,25,1.505
2023,ATH,717016,34,-1.996
2023,WSH,717016,28,-0.605
2023,CIN,717015,19,5.18
2023,BOS,717014,29,0.001
2023,DET,717014,26,-2.42
2023,NYM,717013,27,1.653
2023,ATL,717013,26,0.44
2023,CHC,717012,32,-2.319
2023,TOR,717012,26,0.288
2023,NYY,717011,26,-3.535
2023,CLE,717010,27,-0.503
2023,TB,717010,30,-2.974
2023,PHI,717009,28,-0.982
2023,MIN,717009,19,2.295
2023,SF,717008,28,0.276
2023,TEX,717008,22,-1.84
2023,LAD,717007,18,0.228
2023,COL,717007,29,-0.795
2023,CWS,717006,26,0.799
2023,HOU,717004,21,1.753
2023,LAA,717004,23,1.307
2023,SD,717003,25,-1.812
2023,AZ,717003,25,-1.447
2023,NYM,718371,40,-5.842
2023,ATL,718371,24,2.607
2023,DET,717033,33,0.608
2023,WSH,717030,26,0.311
2023,ATH,717030,25,1.245
2023,TEX,717029,30,0.771
2023,MIN,717028,26,0.81
2023,PHI,717028,28,1.717
2023,CHC,717026,23,0.015
2023,TOR,717026,23,2.798
2023,NYY,717025,22,-1.08
2023,CLE,717024,22,-2.869
2023,TB,717024,32,-0.564
2023,MIL,717023,23,2.76
2023,LAA,717022,27,-3.392
2023,HOU,717022,27,-0.755
2023,ATL,717021,22,0.614
2023,NYM,717021,28,2.717
2023,AZ,717020,22,0.864
2023,STL,717019,31,-1.241
2023,KC,717019,25,1.617
2023,BAL,717018,22,2.304
2023,SEA,717018,26,2.764
2023,COL,717017,26,0.422
2023,MIA,717047,29,-0.826
2023,NYY,717047,26,2.16
2023,MIN,717044,32,-0.699
2023,PHI,717044,21,-0.789
2023,WSH,717043,25,1.332
2023,ATH,717043,30,-1.747
2023,DET,717042,25,-2.004
2023,CHC,717041,27,2.882
2023,TOR,717041,30,0.217
2023,NYM,717040,32,1.03
2023,ATL,717040,23,0.862
2023,KC,717039,33,-0.631
2023,STL,717039,33,-6.023
2023,CLE,717038,27,1.586
2023,TB,717038,31,-2.668
2023,HOU,717037,22,-1.762
2023,MIL,717036,30,-1.004
2023,SD,717035,19,1.291
2023,AZ,717035,31,-1.136
2023,BAL,717034,28,-0.398
2023,LAD,717032,16,-0.549
2023,COL,717032,29,0.52
2023,TEX,717031,20,1.246
2023,ATL,717056,27,-0.301
2023,PIT,717056,30,-0.118
2023,HOU,717053,20,0.321
2023,BAL,717053,31,-0.158
2023,TOR,717052,21,1.844
2023,CLE,717052,25,-0.401
2023,KC,717051,26,-1.134
2023,DET,717050,20,3.135
2023,MIN,717050,24,0.866
2023,TB,717048,33,1.163
2023,COL,717045,23,3.116
2023,SF,717071,17,1.536
2023,CIN,717070,24,0.219
2023,HOU,717067,25,-1.09
2023,BAL,717067,25,0.263
2023,WSH,717066,21,0.664
2023,COL,717065,28,0.072
2023,MIL,717065,27,1.879
2023,STL,717064,27,-0.124
2023,TB,717064,29,-0.992
2023,ATH,717063,21,3.77
2023,TEX,717063,25,1.602
2023,CHC,717062,23,-0.795
2023,NYM,717062,21,1.243
2023,MIN,717061,29,-3.689
2023,DET,717061,23,1.723
2023,CLE,717060,25,-1.093
2023,TOR,717060,23,1.962
2023,BOS,717059,20,0.112
2023,KC,717059,22,1.026
2023,PIT,717058,27,-2.671
2023,LAD,717057,24,3.831
2023,SD,717055,27,-0.166
2023,SEA,717055,25,2.721
2023,NYY,717054,28,-1.376
2023,CWS,717054,20,2.336
2023,WSH,717096,24,-0.278
2023,STL,717085,27,-2.691
2023,HOU,717084,28,2.025
2023,BAL,717084,29,-0.974
2023,MIA,717083,24,2.791
2023,CIN,717083,23,1.058
2023,PHI,717082,31,-0.476
2023,WSH,717082,23,-1.69
2023,NYM,717080,23,0.117
2023,ATL,717079,25,1.205
2023,PIT,717079,30,-1.937
2023,COL,717078,30,0.853
2023,KC,717077,25,0.808
2023,BOS,717077,33,-2.861
2023,DET,717076,24,1.708
2023,MIN,717076,22,-0.992
2023,NYY,717075,20,-2.019
2023,CWS,717075,21,-2.364
2023,CLE,717074,27,-0.907
2023,LAD,717073,27,-0.607
2023,AZ,717073,29,-0.095
2023,SD,717072,26,-0.092
2023,ATH,717069,28,-0.963
2023,TEX,717069,23,2.019
2023,SF,717068,32,-1.495
2023,CIN,717097,20,-0.096
2023,PIT,717095,31,-0.062
2023,ATL,717095,24,0.063
2023,SD,717094,34,-1.782
2023,LAD,717094,29,2.182
2023,CHC,717092,30,-1.815
2023,DET,717091,31,-1.468
2023,LAA,717090,26,-1.16
2023,SF,717090,24,0.996
2023,KC,717089,19,1.255
2023,BOS,717089,29,0.719
2023,NYY,717088,24,0.824
2023,CWS,717088,21,-0.137
2023,TOR,717087,26,4.202
2023,COL,717086,29,-1.289
2023,TEX,717081,21,0.193
2023,PHI,717113,31,1.914
2023,KC,717113,28,1.144
2023,NYY,717110,19,-0.018
2023,HOU,717110,27,0.558
2023,CWS,717108,26,0.912
2023,CLE,717108,26,-1.315
2023,AZ,717106,17,0.93
2023,PIT,717105,22,0.123
2023,MIL,717105,18,0.519
2023,CIN,717104,25,-0.452
2023,WSH,717104,20,2.143
2023,DET,717103,32,-1.594
2023,TEX,717102,26,1.705
2023,MIA,717102,23,-0.559
2023,SEA,717101,21,1.326
2023,ATH,717100,24,-0.727
2023,STL,717099,18,1.384
2023,CHC,717098,23,-0.408
2023,ATL,717098,26,3.694
2023,SD,717093,26,-1.945
2023,LAD,717093,26,3.56
2023,HOU,717126,27,0.28
2023,TOR,717125,26,1.208
2023,TEX,717124,25,-0.845
2023,KC,717123,29,-0.938
2023,PHI,717123,22,1.474
2023,TB,717122,29,-0.024
2023,WSH,717120,20,2.213
2023,COL,717119,31,2.955
2023,STL,717119,24,1.618
2023,CWS,717115,26,0.013
2023,NYM,717114,29,-0.037
2023,WSH,717139,29,1.206
2023,DET,717135,30,-2.203
2023,MIL,717131,34,1.286
2023,PIT,717131,25,-0.496
2023,SEA,717130,28,-0.886
2023,AZ,717128,19,1.673
2023,PHI,717147,27,2.24
2023,ATH,717137,30,-3.107
2023,NYY,717160,18,2.325
2023,TB,717160,29,-0.975
2023,COL,717158,32,-2.848
2023,BAL,717157,19,1.866
2023,MIN,717155,24,-1.188
2023,TB,717175,26,1.135
2023,STL,717174,26,0.57
2023,SEA,717167,27,1.42
2023,WSH,716776,30,-2.928
2023,ATL,716768,22,-0.858
2023,SEA,716788,26,0.844
2023,ATH,716788,20,1.435
2023,PHI,716787,28,-1.186
2023,BAL,716786,34,-2.434
2023,SD,716782,28,0.385
2023,PIT,716780,18,1.406
2023,AZ,716774,28,-2.003
2023,TB,716807,30,1.082
2023,CIN,716803,24,-0.283
2023,MIL,716798,22,-0.701
2023,CHC,716798,21,3.36
2023,MIN,716796,32,-1.831
2023,PIT,716793,25,2.628
2023,ATH,716790,19,-0.127
2023,NYM,716818,24,1.392
2023,WSH,716816,27,1.11
2023,TOR,716816,25,0.281
2023,SEA,716804,21,-0.587
2023,CHC,716834,19,2.066
2023,BOS,716831,32,-2.421
2023,NYY,716828,23,-1.282
2023,CWS,716826,16,2.34
2023,TOR,716825,31,-0.61
2023,ATL,716819,24,-0.155
2023,STL,716847,30,-0.205
2023,CHC,716842,19,0.376
2023,LAA,716840,23,-0.304
2023,PIT,716862,24,0.853
2023,CWS,716856,32,-2.569
2023,NYY,716872,26,-1.865
2023,TOR,716865,27,0.214
2023,CIN,716903,25,1.488
2023,LAA,716890,24,-2.221
2023,KC,716884,16,1.061
2023,CWS,716881,25,-1.841
2023,SF,716879,29,2.731
2023,WSH,716877,24,0.895
2023,NYY,716877,23,4.149
2023,NYY,716900,25,2.06
2023,TB,716898,23,-0.8
2023,BOS,716895,28,0.047
2023,HOU,716895,25,-1.507
2023,SEA,716893,27,-1.885
2023,CIN,716892,19,1.058
2023,ATL,716891,23,1.406
2023,KC,716888,20,-0.206
2023,DET,716913,32,-0.504
2023,CHC,716913,29,-1.474
2023,HOU,716908,30,0.618
2023,MIA,716907,23,0.608
2023,AZ,716906,28,3.963
2023,CWS,716905,34,-0.912
2023,KC,716904,23,1.721
2023,BOS,716928,20,-0.466
2023,DET,716922,23,4.934
2023,NYM,716921,32,-0.611
2023,HOU,716920,28,-3.418
2023,STL,716940,31,-0.695
2023,CLE,716939,24,3.033
2023,MIL,716938,14,-1.462
2023,CIN,716935,25,-0.202
2023,COL,716933,27,-0.658
2023,BAL,716930,23,1.617
2023,MIA,716926,21,3.334
2023,SD,716919,24,-0.869
2023,KC,716955,22,-1.445
2023,CWS,716947,33,0.101
2023,BAL,716944,27,-1.029
2023,SD,716957,23,4.851
2023,CIN,716973,24,0.817
2023,CWS,716968,20,-0.52
2023,SD,716965,23,3.958
2023,CWS,716986,22,1.368
2023,LAA,716985,26,-1.555
2023,HOU,717000,26,3.022
2023,AZ,716998,21,-0.516
2023,BAL,716996,22,2.302
2023,PIT,717015,21,-0.929
2023,MIL,717006,28,-0.054
2023,BAL,717005,25,1.429
2023,SEA,717005,32,0.093
2023,BOS,717033,26,-1.028
2023,CWS,717023,26,-0.097
2023,SD,717020,28,1.002
2023,LAD,717017,19,2.992
2023,CIN,717046,23,-0.695
2023,PIT,717046,27,0.159
2023,BOS,717042,15,1.931
2023,LAA,717037,33,-1.48
2023,CWS,717036,30,-1.654
2023,SEA,717034,18,1.484
2023,SF,717031,26,2.073
2023,BOS,717051,21,2.209
2023,PHI,717049,25,-2.715
2023,STL,717048,22,3.136
2023,LAA,717071,26,2.948
2023,MIA,717070,25,-1.491
2023,ATL,717058,26,-2.014
2023,AZ,717057,28,0.456
2023,PHI,717096,27,-0.329
2023,TB,717085,22,-1.726
2023,CHC,717080,25,2.433
2023,MIL,717078,26,1.54
